OBJECTID,HUC_12,CRP_acres
24999,070600040502,500-1000
25000,070600040503,200-500
25001,070600040504,500-1000
25002,070600040505,200-500
25003,070600040506,>1000
25004,070600040601,>1000
25005,070600040602,>1000
25006,070600040603,>1000
25007,070600040604,>1000
25008,070600040605,>1000
25009,070600040606,>1000
25010,070600040607,500-1000
25011,070600040608,>1000
25012,070600040701,200-500
25013,070600040702,200-500
25014,070600040703,500-1000
25015,070600040704,500-1000
25016,070600040705,500-1000
25017,070600040706,>1000
25018,070600040707,>1000
25019,070600040708,>1000
25020,070600040709,>1000
25021,070600040710,>1000
25022,070600040801,>1000
25023,070600040802,>1000
25024,070600040901,>1000
25025,070600040902,>1000
25026,070600040903,>1000
25027,070600040904,>1000
25028,070600050101,200-500
25029,070600050102,>1000
25030,070600050201,200-500
25031,070600050202,100-200
25032,070600050203,500-1000
25033,070600050204,>1000
25034,070600050205,>1000
25035,070600050301,100-200
25036,070600050302,200-500
25037,070600050303,200-500
25038,070600050304,50-100
25039,070600050305,200-500
25040,070600050306,500-1000
25041,070600050307,200-500
25042,070600050401,100-200
25043,070600050402,200-500
25044,070600050403,>1000
25045,070600050404,>1000
25046,070600050405,500-1000
25047,070600050406,200-500
25048,070600050501,200-500
25049,070600050502,100-200
25050,070600050503,>1000
25051,070600050504,200-500
25052,070600050601,200-500
25053,070600050602,>1000
25054,070600050603,500-1000
25055,070600050604,100-200
25056,070600050605,500-1000
25057,070600050701,200-500
25058,070600050702,500-1000
25059,070600050703,500-1000
25060,070600050801,200-500
25061,070600050802,>1000
25062,070600050901,100-200
25063,070600050902,500-1000
25064,070600051001,>1000
25065,070600051002,>1000
25066,070600051003,>1000
25067,070600051004,>1000
25068,070600051101,100-200
25069,070600051102,500-1000
25070,070600051201,>1000
25071,070600051202,50-100
25072,070600051203,100-200
25073,070600060101,100-200
25074,070600060102,500-1000
25075,070600060103,200-500
25076,070600060201,500-1000
25077,070600060202,>1000
25078,070600060203,>1000
25079,070600060204,200-500
25080,070600060205,500-1000
25081,070600060206,>1000
25082,070600060207,>1000
25083,070600060208,200-500
25084,070600060209,500-1000
25085,070600060210,500-1000
25086,070600060301,>1000
25087,070600060302,500-1000
25088,070600060303,>1000
25089,070600060401,500-1000
25090,070600060402,200-500
25091,070600060403,200-500
25092,070600060404,200-500
25093,070600060405,200-500
25094,070600060406,>1000
25095,070600060407,200-500
25096,070600060408,>1000
25097,070600060409,>1000
25098,070600060410,>1000
25099,070600060501,200-500
25100,070600060502,500-1000
25101,070600060503,500-1000
25102,070600060601,100-200
25103,070600060602,200-500
25104,070600060603,200-500
25105,070600060604,500-1000
25106,070600060605,>1000
25107,070600060606,200-500
25108,070600060701,50-100
25109,070600060702,200-500
25110,070600060703,<50
25111,070600060704,50-100
25112,070600060705,500-1000
25113,070600060706,200-500
25114,070600060801,>1000
25115,070600060802,>1000
25116,070600060803,500-1000
25117,070600060804,200-500
25118,070600060901,500-1000
25119,070600060902,500-1000
25120,070600060903,200-500
25121,070600060904,>1000
25122,070600061001,500-1000
25123,070600061002,200-500
25124,070600061003,200-500
25125,070600061004,500-1000
25126,070600061005,500-1000
25127,070600061006,500-1000
25128,070600061007,500-1000
25129,070700011305,<50
25130,070700020701,<50
25131,070700020702,<50
25132,070700020806,<50
25133,070700021001,<50
25134,070700021002,<50
25135,070700021003,<50
25136,070700021103,<50
25137,070700021204,<50
25138,070700021301,<50
25139,070700021302,<50
25140,070700021303,<50
25141,070700021402,<50
25142,070700021501,<50
25143,070700021502,50-100
25144,070700021503,<50
25145,070700021504,200-500
25146,070700021505,50-100
25147,070700021506,<50
25148,070700021604,50-100
25149,070700021701,100-200
25150,070700021702,<50
25151,070700021703,<50
25152,070700021704,50-100
25153,070700021705,200-500
25154,070700021706,200-500
25155,070700021707,50-100
25156,070700021804,<50
25157,070700030102,<50
25158,070700030201,<50
25159,070700030202,200-500
25160,070700030203,<50
25161,070700030204,100-200
25162,070700030301,<50
25163,070700030302,<50
25164,070700030305,<50
25165,070700030306,<50
25166,070700030901,<50
25167,070700031001,100-200
25168,070700031002,200-500
25169,070700031004,<50
25170,070700031101,<50
25171,070700031103,50-100
25172,070700031104,<50
25173,070700031105,<50
25174,070700031301,<50
25175,070700031501,50-100
25176,070700031502,<50
25177,070700031503,100-200
25178,070700031504,100-200
25179,070700031601,100-200
25180,070700031602,<50
25181,070700031603,200-500
25182,070700031604,100-200
25183,070700031701,100-200
25184,070700031702,200-500
25185,070700031703,100-200
25186,070700031704,<50
25187,070700031801,<50
25188,070700031806,<50
25189,070700031809,<50
25190,070700031902,100-200
25191,070700031903,50-100
25192,070700010101,0
25193,070700010102,0
25194,070700010103,0
25195,070700010104,0
25196,070700010201,0
25197,070700010202,0
25198,070700010203,0
25199,070700010204,0
25200,070700010205,0
25201,070700010206,0
25202,070700010301,0
25203,070700010302,0
25204,070700010303,0
25205,070700010304,0
25206,070700010305,0
25207,070700010306,0
25208,070700010307,0
25209,070700010308,0
25210,070700010401,0
25211,070700010402,0
25212,070700010403,0
25213,070700010404,0
25214,070700010501,0
25215,070700010502,0
25216,070700010503,0
25217,070700010601,0
25218,070700010602,0
25219,070700010603,0
25220,070700010701,0
25221,070700010702,0
25222,070700010703,0
25223,070700010704,0
25224,070700010705,0
25225,070700010706,0
25226,070700010707,0
25227,070700010708,0
25228,070700010801,0
25229,070700010802,0
25230,070700010803,0
25231,070700010804,0
25232,070700010805,0
25233,070700010806,0
25234,070700010901,0
25235,070700010902,0
25236,070700010903,0
25237,070700010904,0
25238,070700010905,0
25239,070700010906,0
25240,070700010907,0
25241,070700011001,0
25242,070700011002,0
25243,070700011003,0
25244,070700011004,0
25245,070700011101,0
25246,070700011102,0
25247,070700011103,0
25248,070700011104,0
25249,070700011105,0
25250,070700011201,0
25251,070700011202,0
25252,070700011203,0
25253,070700011204,0
25254,070700011301,0
25255,070700011302,0
25256,070700011303,0
25257,070700011304,0
25258,070700011306,0
25259,070700020101,0
25260,070700020102,0
25261,070700020201,0
25262,070700020202,0
25263,070700020203,0
25264,070700020301,0
25265,070700020302,0
25266,070700020303,0
25267,070700020304,0
25268,070700020305,0
25269,070700020306,0
25270,070700020401,0
25271,070700020402,0
25272,070700020403,0
25273,070700020404,0
25274,070700020501,0
25275,070700020502,0
25276,070700020503,0
25277,070700020504,0
25278,070700020601,0
25279,070700020602,0
25280,070700020801,0
25281,070700020802,0
25282,070700020803,0
25283,070700020804,0
25284,070700020805,0
25285,070700020901,0
25286,070700020902,0
25287,070700021101,0
25288,070700021102,0
25289,070700021201,0
25290,070700021202,0
25291,070700021203,0
25292,070700021205,0
25293,070700021304,0
25294,070700021401,0
25295,070700021403,0
25296,070700021507,0
25297,070700021601,0
25298,070700021602,0
25299,070700021603,0
25300,070700021801,0
25301,070700021802,0
25302,070700021803,0
25303,070700021805,0
25304,070700021806,0
25305,070700021807,0
25306,070700030101,0
25307,070700030103,0
25308,070700030104,0
25309,070700030303,0
25310,070700030304,0
25311,070700030401,0
25312,070700030402,0
25313,070700030403,0
25314,070700030501,0
25315,070700030502,0
25316,070700030503,0
25317,070700030504,0
25318,070700030601,0
25319,070700030602,0
25320,070700030603,0
25321,070700030701,0
25322,070700030702,0
25323,070700030703,0
25324,070700030704,0
25325,070700030705,0
25326,070700030801,0
25327,070700030802,0
25328,070700030803,0
25329,070700030804,0
25330,070700030902,0
25331,070700030903,0
25332,070700030904,0
25333,070700031003,0
25334,070700031005,0
25335,070700031102,0
25336,070700031106,0
25337,070700031201,0
25338,070700031202,0
25339,070700031401,0
25340,070700031402,0
25341,070700031505,0
25342,070700031506,0
25343,070700031507,0
25344,070700031508,0
25345,070700031605,0
25346,070700031802,0
25347,070700031803,0
25348,070700031804,0
25349,070700031805,0
25350,070700031807,0
25351,070700031808,0
25352,070700031901,0
25353,070700031904,200-500
25354,070700031906,<50
25355,070700031907,<50
25356,070700031908,100-200
25357,070700040101,200-500
25358,070700040102,200-500
25359,070700040103,100-200
25360,070700040104,<50
25361,070700040105,100-200
25362,070700040106,100-200
25363,070700040107,100-200
25364,070700040108,100-200
25365,070700040201,200-500
25366,070700040202,200-500
25367,070700040203,500-1000
25368,070700040204,500-1000
25369,070700040205,200-500
25370,070700040206,500-1000
25371,070700040207,200-500
25372,070700040301,500-1000
25373,070700040302,200-500
25374,070700040303,100-200
25375,070700040304,200-500
25376,070700040305,100-200
25377,070700040401,<50
25378,070700040402,<50
25379,070700040403,100-200
25380,070700040404,100-200
25381,070700040405,<50
25382,070700040406,200-500
25383,070700050101,50-100
25384,070700050102,200-500
25385,070700050103,100-200
25386,070700050104,200-500
25387,070700050105,50-100
25388,070700050201,50-100
25389,070700050202,100-200
25390,070700050203,100-200
25391,070700050204,50-100
25392,070700050205,100-200
25393,070700050206,100-200
25394,070700050301,100-200
25395,070700050302,100-200
25396,070700050303,100-200
25397,070700050401,200-500
25398,070700050402,100-200
25399,070700050403,200-500
25400,070700050404,100-200
25401,070700050405,50-100
25402,070700050501,200-500
25403,070700050502,500-1000
25404,070700050503,200-500
25405,070700050601,>1000
25406,070700050602,500-1000
25407,070700050603,50-100
25408,070700050701,500-1000
25409,070700050702,500-1000
25410,070700050703,500-1000
25411,070700050704,500-1000
25412,070700050705,100-200
25413,070700050801,500-1000
25414,070700050802,200-500
25415,070700050803,500-1000
25416,070700050804,>1000
25417,070700050901,200-500
25418,070700050902,200-500
25419,070700050903,200-500
25420,070700051001,200-500
25421,070700051002,200-500
25422,070700051003,50-100
25423,070700051101,50-100
25424,070700051102,500-1000
25425,070700051103,200-500
25426,070700051104,200-500
25427,070700051105,200-500
25428,070700051106,100-200
25429,070700051107,200-500
25430,070700051108,<50
25431,070700051201,<50
25432,070700051202,200-500
25433,070700051203,200-500
25434,070700051204,500-1000
25435,070700051205,<50
25436,070700051206,200-500
25437,070700051207,50-100
25438,070700051301,>1000
25439,070700051302,200-500
25440,070700051303,50-100
25441,070700051401,500-1000
25442,070700051402,500-1000
25443,070700051403,>1000
25444,070700051404,200-500
25445,070700051405,200-500
25446,070700051406,500-1000
25447,070700051407,200-500
25448,070700051501,200-500
25449,070700051502,200-500
25450,070700051503,500-1000
25451,070700051504,100-200
25452,070700051601,500-1000
25453,070700051602,100-200
25454,070700051603,500-1000
25455,070700051701,100-200
25456,070700051702,<50
25457,070700051703,200-500
25458,070700051704,200-500
25459,070700051705,50-100
25460,070700051706,200-500
25461,070700051707,200-500
25462,070700051801,200-500
25463,070700051802,200-500
25464,070700051803,100-200
25465,070700051804,200-500
25466,070700060101,100-200
25467,070700060102,200-500
25468,070700060103,<50
25469,070700060104,100-200
25470,070700060201,100-200
25471,070700060202,50-100
25472,070700060203,<50
25473,070700060204,50-100
25474,070700060205,50-100
25475,070700060301,50-100
25476,070700060302,200-500
25477,070700060303,50-100
25478,070700060304,<50
25479,070700060306,200-500
25480,070700060307,50-100
25481,070700060308,200-500
25482,070700060309,100-200
25483,070700060310,200-500
25484,070700060401,100-200
25485,070700060402,200-500
25486,070700060403,200-500
25487,070700060404,100-200
25488,070700060501,200-500
25489,070700060502,500-1000
25490,070700060504,100-200
25491,070700060505,100-200
25492,070700060506,<50
25493,070700060507,<50
25494,070801010101,200-500
25495,070801010102,>1000
25496,070801010201,500-1000
25497,070801010202,200-500
25498,070801010203,500-1000
25499,070801010204,500-1000
25500,070801010301,200-500
25501,070801010401,100-200
25502,070801010402,<50
25503,070801010403,<50
25504,070801010404,100-200
25505,070801010405,<50
25506,070801010406,<50
25507,070801010501,200-500
25508,070801010502,500-1000
25509,070801010601,500-1000
25510,070801010602,>1000
25511,070801010603,200-500
25512,070801010604,200-500
25513,070801010605,>1000
25514,070801010701,500-1000
25515,070801010702,>1000
25516,070801010703,200-500
25517,070801010704,200-500
25518,070801010705,>1000
25519,070801020101,500-1000
25520,070801020102,>1000
25521,070801020103,500-1000
25522,070801020201,200-500
25523,070801020202,>1000
25524,070801020203,200-500
25525,070801020204,500-1000
25526,070801020301,500-1000
25527,070801020302,500-1000
25528,070801020303,200-500
25529,070801020401,200-500
25530,070801020402,200-500
25531,070801020403,500-1000
25532,070801020501,500-1000
25533,070801020502,500-1000
25534,070801020503,500-1000
25535,070801020504,500-1000
25536,070801020505,200-500
25537,070801020601,500-1000
25538,070801020602,>1000
25539,070801020603,>1000
25540,070801020604,200-500
25541,070801020701,200-500
25542,070801020702,200-500
25543,070801020703,100-200
25544,070801020704,200-500
25545,070801020801,100-200
25546,070801020802,500-1000
25547,070801020803,500-1000
25548,070801020804,200-500
25549,070801020805,200-500
25550,070801020806,200-500
25551,070801020901,200-500
25552,070801020902,200-500
25553,070801020903,200-500
25554,070801020904,500-1000
25555,070801020905,500-1000
25556,070801020906,500-1000
25557,070801021001,500-1000
25558,070801021002,500-1000
25559,070801021003,500-1000
25560,070801030101,<50
25561,070801030102,100-200
25562,070801030103,<50
25563,070801030104,500-1000
25564,070801030201,>1000
25565,070801030202,200-500
25566,070801030203,>1000
25567,070801030301,200-500
25568,070801030302,50-100
25569,070801030303,500-1000
25570,070801030401,500-1000
25571,070801030402,500-1000
25572,070801030403,200-500
25573,070801030404,100-200
25574,070801030405,200-500
25575,070801030406,>1000
25576,070801030407,500-1000
25577,070801030408,200-500
25578,070801030409,>1000
25579,070801030501,200-500
25580,070801030502,500-1000
25581,070801030601,200-500
25582,070801030602,50-100
25583,070801030603,500-1000
25584,070801030604,100-200
25585,070801030605,500-1000
25586,070801030606,100-200
25587,070801030607,>1000
25588,070801040101,500-1000
25589,070801040102,500-1000
25590,070801040201,200-500
25591,070801040202,500-1000
25592,070801040301,500-1000
25593,070801040302,500-1000
